"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;"Oh, ich höre es wohl und
habe
es gehört.";"Es nicht hören? – ***Oh, ich höre es wohl und
habe
es gehört.*** Lange – lange – lange";41372;41412;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/1;;#FF1763;CATMA_DB4EA596-9298-42C3-96C8-35ED3127FB67
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Und du hast es nicht gesehen?;"wie eine Erlösung.
»***Und du hast es nicht gesehen?***« sagte er unvermittelt,";33310;33339;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/1;;#FF1763;CATMA_3F12CA01-6C03-4E1D-A758-82CF489438F2
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Ein wartender Diener nahm mein Pferd, und ich trat unter den gotisch gewölbten Torbogen der Halle.;Dammweg zum Hause hinaufritt. ***Ein wartender Diener nahm mein Pferd, und ich trat unter den gotisch gewölbten Torbogen der Halle.*** Ein Kammerdiener mit leichtem,;8268;8366;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/0;;#5CFF09;CATMA_88E6117D-696D-4A06-AAAE-F85FF0089FB8
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Da hatte mich jüngst bei meinem Aufenthalt in einem entlegenen Teil des Landes ein Brief erreicht – ein Brief von ihm –, dessen seltsam ungestümer Charakter keine andere als eine persönliche und mündliche Beantwortung zuließ.;waren viele Jahre dahingegangen. ***Da hatte mich jüngst bei meinem Aufenthalt in einem entlegenen Teil des Landes ein Brief erreicht – ein Brief von ihm –, dessen seltsam ungestümer Charakter keine andere als eine persönliche und mündliche Beantwortung zuließ.*** Das Schreiben zeugte entschieden von;2898;3123;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/1;;#FF1763;CATMA_AA64869E-C182-4B47-A173-3004266ECD10
"tag=""%""@2024-04-29T14:29:50.722";D_6DCEB8BB-36FA-40FC-9E08-D043D32ED8A4;Das Bettelweib von Locarno;6198;Mehrere Jahre nachher, da der Marchese, durch Krieg und Mißwachs, in bedenkliche Vermögensumstände geraten war, fand sich ein florentinischer Ritter bei ihm ein, der das Schloß, seiner schönen Lage wegen, von ihm kaufen wollte.;", niedersank und verschied.
***Mehrere Jahre nachher, da der Marchese, durch Krieg und Mißwachs, in bedenkliche Vermögensumstände geraten war, fand sich ein florentinischer Ritter bei ihm ein, der das Schloß, seiner schönen Lage wegen, von ihm kaufen wollte.*** Der Marchese, dem viel";989;1216;C_C5093B16-BC64-406E-9166-8A4ABE859A1F;Suspense Annotationen;/0;;#5CFF09;CATMA_97E31B7E-B972-4BA5-8959-34B194E03BAD
"tag=""%""@2024-04-29T14:29:50.722";D_337C39B9-1032-4759-967C-99E34A5A3A69;Der Fremde;18604;Wir vernehmen dann gleichsam in jedem vorübergehenden Laute eine Stimme, die uns aus unserm kläglichen Schlafe zu wecken strebt.;"Geist darnieder.
Löwenstein. ***Wir vernehmen dann gleichsam in jedem vorübergehenden Laute eine Stimme, die uns aus unserm kläglichen Schlafe zu wecken strebt.***
Der Fremde. Der Wald";12461;12589;C_1B823D98-AEB9-4FD4-9664-6BE46E2787B6;Suspense Annotationen;/0;;#5CFF09;CATMA_5312E95C-1EF0-4EF8-AB65-F89053C2683F
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Außer diesen Zeichen eines allgemeinen Verfalls bot das Haus jedoch nur wenige Merkmale von Baufälligkeit.;stattlich und lückenlos dasteht. ***Außer diesen Zeichen eines allgemeinen Verfalls bot das Haus jedoch nur wenige Merkmale von Baufälligkeit.*** Vielleicht hätte allerdings ein scharfprüfender;7842;7948;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/0;;#5CFF09;CATMA_2AF72459-A781-4B83-9182-EE05D5069135
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Doch hatte in seinem verwirrten Geist diese Vorstellung einen kühneren Charakter angenommen und setzte sich in gewissen Grenzen auch ins Reich des Anorganischen fort.;, eine Beseeltheit zuschrieb. ***Doch hatte in seinem verwirrten Geist diese Vorstellung einen kühneren Charakter angenommen und setzte sich in gewissen Grenzen auch ins Reich des Anorganischen fort.*** Es fehlen mir die Worte;23852;24018;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/1;;#FF1763;CATMA_D5F33C39-9970-45CE-92A4-8385034BCA15
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Ein Lieblingsbuch war eine kleine Oktav-Ausgabe des ›Directorium Inquisitorium‹ des Dominikaners Emmerich von Gironne, und es gab Stellen in ›Pomponius Mela‹ über die alten afrikanischen Satyrn und Ögipans, vor denen Usher stundenlang träumend sitzen konnte.;Sonne‹ von Campanella. ***Ein Lieblingsbuch war eine kleine Oktav-Ausgabe des ›Directorium Inquisitorium‹ des Dominikaners Emmerich von Gironne, und es gab Stellen in ›Pomponius Mela‹ über die alten afrikanischen Satyrn und Ögipans, vor denen Usher stundenlang träumend sitzen konnte.*** Sein Hauptentzücken jedoch bildete das;25869;26127;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/0;;#5CFF09;CATMA_45616AD0-0E27-4C7A-8B7D-2C17B9F0E2F3
"tag=""%""@2024-04-29T14:29:50.722";D_6DCEB8BB-36FA-40FC-9E08-D043D32ED8A4;Das Bettelweib von Locarno;6198;so erschrak sie, wie sie in ihrem Leben nicht getan, und bat ihn, bevor er die Sache verlauten ließe, sie noch einmal, in ihrer Gesellschaft, einer kaltblütigen Prüfung zu unterwerfen.;Spuk seine Richtigkeit habe: ***so erschrak sie, wie sie in ihrem Leben nicht getan, und bat ihn, bevor er die Sache verlauten ließe, sie noch einmal, in ihrer Gesellschaft, einer kaltblütigen Prüfung zu unterwerfen.*** Sie hörten aber samt einem;3360;3544;C_C5093B16-BC64-406E-9166-8A4ABE859A1F;Suspense Annotationen;/1;;#FF1763;CATMA_6BA577F9-485B-4E6B-9255-83B7CCAAEE89
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Ein Kammerdiener mit leichtem, leisem Schritt führte mich schweigend durch dunkle und gewundene Gänge bis in das Arbeitszimmer seines Herrn.;gewölbten Torbogen der Halle. ***Ein Kammerdiener mit leichtem, leisem Schritt führte mich schweigend durch dunkle und gewundene Gänge bis in das Arbeitszimmer seines Herrn.*** Vieles, was ich unterwegs;8367;8507;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/1;;#FF1763;CATMA_7CC95923-FDFC-4276-A7EC-F678C9018511
"tag=""%""@2024-04-29T14:29:50.722";D_337C39B9-1032-4759-967C-99E34A5A3A69;Der Fremde;18604;Sind Sie ein Weiberfeind?;"so theuer!
Löwenstein. ***Sind Sie ein Weiberfeind?***
Der Fremde. Ich kann";14932;14957;C_1B823D98-AEB9-4FD4-9664-6BE46E2787B6;Suspense Annotationen;/1;;#FF1763;CATMA_70D2D062-AFA4-4574-8163-6E7D7F0221AD
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Kaum hatten meine Lippen diese Worte gesprochen, da vernahm ich – als sei in der Tat ein eherner Schild schwer auf einen silbernen Boden gestürzt – deutlich, aber gedämpft, einen metallisch dröhnenden Widerhall.;"furchtbar dröhnendem Getöse.«
***Kaum hatten meine Lippen diese Worte gesprochen, da vernahm ich – als sei in der Tat ein eherner Schild schwer auf einen silbernen Boden gestürzt – deutlich, aber gedämpft, einen metallisch dröhnenden Widerhall.*** Gänzlich entnervt sprang ich auf";40558;40769;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/1;;#FF1763;CATMA_9C9F1234-ECC2-4495-9B1F-B60FC423B3F9
"tag=""%""@2024-04-29T14:29:50.722";D_6DCEB8BB-36FA-40FC-9E08-D043D32ED8A4;Das Bettelweib von Locarno;6198;Aber ehe sie noch einige Sachen zusammengepackt und aus dem Tore herausgerasselt, sieht sie schon das Schloß ringsum in Flammen aufgehen.;nach der Stadt abzufahren. ***Aber ehe sie noch einige Sachen zusammengepackt und aus dem Tore herausgerasselt, sieht sie schon das Schloß ringsum in Flammen aufgehen.*** Der Marchese, von Entsetzen;5592;5729;C_C5093B16-BC64-406E-9166-8A4ABE859A1F;Suspense Annotationen;/1;;#FF1763;CATMA_48101349-AF25-4D69-932D-4F1D876D06E5
"tag=""%""@2024-04-29T14:29:50.722";D_337C39B9-1032-4759-967C-99E34A5A3A69;Der Fremde;18604;Er übertrug dem Bedienten die Aufsicht über das Gepäck, und eilte fort, um noch zu Fuße vor dem Einbruch der Nacht seine Vaterstadt zu erreichen.;"Ausbesserung des Wagens abzuwarten. ***Er übertrug dem Bedienten die Aufsicht über das Gepäck, und eilte fort, um noch zu Fuße vor dem Einbruch der Nacht seine Vaterstadt zu erreichen.***
Der Weg führte durch einen";8359;8504;C_1B823D98-AEB9-4FD4-9664-6BE46E2787B6;Suspense Annotationen;/1;;#FF1763;CATMA_BECB76FC-560A-4393-9695-7DD54FA9D76F
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;"In der Täler grünstem Tale
Hat, von Engeln einst bewohnt,
Gleich des Himmels Kathedrale
Golddurchstrahlt ein Schloß gethront.";"nicht wörtlich – so:
***In der Täler grünstem Tale
Hat, von Engeln einst bewohnt,
Gleich des Himmels Kathedrale
Golddurchstrahlt ein Schloß gethront.***
Rings auf Erden diesem Schlosse";22076;22201;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/0;;#5CFF09;CATMA_D00D292F-662C-472C-91FD-7431A19175F0
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Ich war keineswegs sicher, daß er die in Frage stehenden Laute vernommen hatte, obgleich allerdings während der letzten Minuten eine sonderbare Veränderung mit ihm vorgegangen war.;Gefährten noch zu steigern. ***Ich war keineswegs sicher, daß er die in Frage stehenden Laute vernommen hatte, obgleich allerdings während der letzten Minuten eine sonderbare Veränderung mit ihm vorgegangen war.*** Anfänglich hatte er mir gegenüber;39315;39495;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/1;;#FF1763;CATMA_100D50AE-DB0C-4888-8548-826A948FA54F
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Sie äußere sich in einer Menge unnatürlicher Erregungszustände.;zweifellos bald vorübergehen werde. ***Sie äußere sich in einer Menge unnatürlicher Erregungszustände.*** Einige derselben, die er;13652;13715;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/0;;#5CFF09;CATMA_C686CF23-DC81-4EF3-ADD7-A53948695979
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Ein nicht abzuschüttelndes Grauen durchbebte meinen Körper, und schließlich hockte auf meinem Herzen ein Alp – ein furchtbarstes Entsetzen.;meine Anstrengungen waren fruchtlos. ***Ein nicht abzuschüttelndes Grauen durchbebte meinen Körper, und schließlich hockte auf meinem Herzen ein Alp – ein furchtbarstes Entsetzen.*** Mit einem tiefen Atemzug rang;31858;31997;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/1;;#FF1763;CATMA_EC6B43DF-FCE0-4557-ADC0-E659F143A9A4
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Überwältigt von unbeschreiblichem Entsetzen, das mir ebenso unerträglich wie unerklärlich schien, warf ich mich hastig in die Kleider (denn ich fühlte, daß ich in dieser Nacht doch keinen Schlaf mehr finden würde) und versuchte, mich aus meinem jammervollen Zustand aufzuraffen, indem ich eilig im Zimmer auf- und abwandelte.;"irgendwoher zu mir drangen. ***Überwältigt von unbeschreiblichem Entsetzen, das mir ebenso unerträglich wie unerklärlich schien, warf ich mich hastig in die Kleider (denn ich fühlte, daß ich in dieser Nacht doch keinen Schlaf mehr finden würde) und versuchte, mich aus meinem jammervollen Zustand aufzuraffen, indem ich eilig im Zimmer auf- und abwandelte.***
Ich war erst ein paarmal";32349;32674;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/1;;#FF1763;CATMA_164501A1-E823-454E-BD7F-000BBB020846
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;"Die Art und Weise, in der dies und vieles andere gesagt war – die
Herzensbedrängnis,
die aus seinem Verlangen sprach –, das war es, das mir kein Zögern erlaubte, und ich gehorchte daher dieser höchst seltsamen Aufforderung unverzüglich.
";"Zustande etwas Erleichterung bringen. ***Die Art und Weise, in der dies und vieles andere gesagt war – die
Herzensbedrängnis,
die aus seinem Verlangen sprach –, das war es, das mir kein Zögern erlaubte, und ich gehorchte daher dieser höchst seltsamen Aufforderung unverzüglich.
***Obgleich wir als Knaben geradezu";3507;3744;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/0;;#5CFF09;CATMA_A6914EDB-9558-4BA2-AE29-5A3BA20ED10A
"tag=""%""@2024-04-29T14:29:50.722";D_337C39B9-1032-4759-967C-99E34A5A3A69;Der Fremde;18604;Der Unbekannte stand jetzt vor einem kleinen Gebäude stille.;"ich werde ohnfehlbar kommen.
***Der Unbekannte stand jetzt vor einem kleinen Gebäude stille.*** – Wir müssen Abschied nehmen";15319;15379;C_1B823D98-AEB9-4FD4-9664-6BE46E2787B6;Suspense Annotationen;/0;;#5CFF09;CATMA_EAFDCA8E-9F3F-4A76-96BE-5B0CB9586B24
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;"Ich suchte mich zu überzeugen, daß an vielem – wenn nicht an allem –, was ich fühlte, die unheimliche Einrichtung des Gemachs schuld sei;";", Herr zu werden. ***Ich suchte mich zu überzeugen, daß an vielem – wenn nicht an allem –, was ich fühlte, die unheimliche Einrichtung des Gemachs schuld sei;*** denn es war unheimlich,";31479;31616;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/0;;#5CFF09;CATMA_B52B28D7-A7EF-49D6-ADF1-7436408759EC
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;"Aus dem Tor in wilden Wellen,
Wie ein Meer,
Lachend
ekle Geister quellen –
Ach, sie
lächeln
niemals mehr!
";"im Tanz sich drehn;
***Aus dem Tor in wilden Wellen,
Wie ein Meer,
Lachend
ekle Geister quellen –
Ach, sie
lächeln
niemals mehr!
***Ich entsinne mich gut,";23319;23425;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/1;;#FF1763;CATMA_8AE56CB1-C9AE-4AA6-A9A4-0B1F26295E34
"tag=""%""@2024-04-29T14:29:50.722";D_6DCEB8BB-36FA-40FC-9E08-D043D32ED8A4;Das Bettelweib von Locarno;6198;"Bei diesem Anblick stürzt die Marquise mit sträubenden Haaren, aus dem Zimmer;";"Ofen weicht er aus. ***Bei diesem Anblick stürzt die Marquise mit sträubenden Haaren, aus dem Zimmer;*** und während der Marquis,";5278;5356;C_C5093B16-BC64-406E-9166-8A4ABE859A1F;Suspense Annotationen;/1;;#FF1763;CATMA_A001E29E-0209-4F3E-8801-E5C1D02977DB
"tag=""%""@2024-04-29T14:29:50.722";D_337C39B9-1032-4759-967C-99E34A5A3A69;Der Fremde;18604;Ist es Ihnen nicht unbequem?;klein und eng? – ***Ist es Ihnen nicht unbequem?*** – Zwar die Aussicht und;15482;15510;C_1B823D98-AEB9-4FD4-9664-6BE46E2787B6;Suspense Annotationen;/1;;#FF1763;CATMA_AA3B10DC-E66F-4F4F-9F70-7CDACE8840A0
"tag=""%""@2024-04-29T14:29:50.722";D_6DCEB8BB-36FA-40FC-9E08-D043D32ED8A4;Das Bettelweib von Locarno;6198;Der Marchese erschrocken, er wußte selbst nicht recht warum, lachte den Ritter mit erkünstelter Heiterkeit aus, und sagte, er wolle sogleich aufstehen, und die Nacht zu seiner Beruhigung, mit ihm in dem Zimmer zubringen.;"Ächzen, niedergesunken sei.
***Der Marchese erschrocken, er wußte selbst nicht recht warum, lachte den Ritter mit erkünstelter Heiterkeit aus, und sagte, er wolle sogleich aufstehen, und die Nacht zu seiner Beruhigung, mit ihm in dem Zimmer zubringen.*** Doch der Ritter bat um";1854;2074;C_C5093B16-BC64-406E-9166-8A4ABE859A1F;Suspense Annotationen;/0;;#5CFF09;CATMA_1CFAFE46-AE67-42E9-90FE-A802BE9C4F55
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Seine gewöhnlichen Beschäftigungen wurden vernachlässigt oder vergessen.;Wesen wurde ein anderes. ***Seine gewöhnlichen Beschäftigungen wurden vernachlässigt oder vergessen.*** Er schweifte von Zimmer zu;29999;30071;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/1;;#FF1763;CATMA_EBA0608A-0968-4454-A481-FC5C68B35354
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Die gelegentliche Heiserkeit seiner Stimme war nicht mehr zu hören, und ein Zittern und Schwanken, wie von namenlosem Entsetzen, durchbebte gewöhnlich seine Worte.;Augen war ganz erloschen. ***Die gelegentliche Heiserkeit seiner Stimme war nicht mehr zu hören, und ein Zittern und Schwanken, wie von namenlosem Entsetzen, durchbebte gewöhnlich seine Worte.*** Es gab in der Tat;30281;30444;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/1;;#FF1763;CATMA_AB19A3EC-F4E7-46CC-9F6C-0E98E0C993D6
"tag=""%""@2024-04-29T14:29:50.722";D_337C39B9-1032-4759-967C-99E34A5A3A69;Der Fremde;18604;Amalie war über diesen unglücklichen Vorfall äußerst betrübt, sie schrieb ihrem Geliebten alle Umstände dieser traurigen Begebenheit, der ihr dafür die erfreuliche Nachricht gab, daß er nun die frohe Aussicht habe, in wenigen Wochen seine verdrießlichen Geschäfte zu beendigen, und dann auf den Flügeln der Liebe zu ihr zurückzueilen.;"beweinen und zu sterben.
***Amalie war über diesen unglücklichen Vorfall äußerst betrübt, sie schrieb ihrem Geliebten alle Umstände dieser traurigen Begebenheit, der ihr dafür die erfreuliche Nachricht gab, daß er nun die frohe Aussicht habe, in wenigen Wochen seine verdrießlichen Geschäfte zu beendigen, und dann auf den Flügeln der Liebe zu ihr zurückzueilen.***
Mit Sehnsucht erwartete Amalie die";6348;6682;C_1B823D98-AEB9-4FD4-9664-6BE46E2787B6;Suspense Annotationen;/0;;#5CFF09;CATMA_DBD4F931-5EE4-4C8E-9EFF-6914E8D06702
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Aber das erklärte noch nicht die feurige Lebendigkeit dieser Impromptus.;solch phantastischen Charakter lieh. ***Aber das erklärte noch nicht die feurige Lebendigkeit dieser Impromptus.*** Sicherlich waren sie, sowohl;21252;21324;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/0;;#5CFF09;CATMA_653A3F21-74FE-489A-B047-A2194524E415
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Doch von irgendwelchem außergewöhnlichen Verfall war das Gebäude noch weit entfernt.;von den Dachtraufen herabhing. ***Doch von irgendwelchem außergewöhnlichen Verfall war das Gebäude noch weit entfernt.*** Kein Teil des Mauerwerks war;7333;7417;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/0;;#5CFF09;CATMA_EDDFF82F-6581-41B0-860E-1B66E6516590
"tag=""%""@2024-04-29T14:29:50.722";D_337C39B9-1032-4759-967C-99E34A5A3A69;Der Fremde;18604;Mit einem kleinen Schauder grüßte Löwenstein zuerst, und eine freundliche Stimme dankte ihm, und bat ihn um seine Begleitung durch den dunkeln und einsamen Wald.;"in tiefen Gedanken versunken. ***Mit einem kleinen Schauder grüßte Löwenstein zuerst, und eine freundliche Stimme dankte ihm, und bat ihn um seine Begleitung durch den dunkeln und einsamen Wald.***
Es war ein junger Mensch";10784;10945;C_1B823D98-AEB9-4FD4-9664-6BE46E2787B6;Suspense Annotationen;/1;;#FF1763;CATMA_A63759A5-F2F7-4E03-BFF2-8876D6021374
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Das auffallendste an ihm schien mir sein beträchtliches Alter zu sein.;wirkliche Aussehen des Gebäudes. ***Das auffallendste an ihm schien mir sein beträchtliches Alter zu sein.*** Die Zeitläufte hatten ihm seine;7063;7133;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/0;;#5CFF09;CATMA_E24005D3-8176-46A7-A402-BD4D41B48BE5
"tag=""%""@2024-04-29T14:29:50.722";D_337C39B9-1032-4759-967C-99E34A5A3A69;Der Fremde;18604;Aber sie denken ihn jetzt nur, das Morgenroth oder das künftige Jahr wird ihn aus ihrer Seele nehmen, und dann haben Sie doch immer Unrecht gehabt;"ein trübseliger Gedanke! – ***Aber sie denken ihn jetzt nur, das Morgenroth oder das künftige Jahr wird ihn aus ihrer Seele nehmen, und dann haben Sie doch immer Unrecht gehabt***.
Der Fremde. Unrecht";14399;14545;C_1B823D98-AEB9-4FD4-9664-6BE46E2787B6;Suspense Annotationen;/0;;#5CFF09;CATMA_194F88F1-0842-480E-9280-D56426D8D87A
"tag=""%""@2024-04-29T14:29:50.722";D_337C39B9-1032-4759-967C-99E34A5A3A69;Der Fremde;18604;wir sind nicht mehr weit von der Stadt.;"an licht zu werden; ***wir sind nicht mehr weit von der Stadt.***
Löwenstein. O Himmel!";12652;12691;C_1B823D98-AEB9-4FD4-9664-6BE46E2787B6;Suspense Annotationen;/0;;#5CFF09;CATMA_2933B467-DA13-4FD0-9B71-C326DC6025D6
"tag=""%""@2024-04-29T14:29:50.722";D_337C39B9-1032-4759-967C-99E34A5A3A69;Der Fremde;18604;Löwenstein mußte abreisen, um in einer entlegenen Gegend eine Erbschaft zu heben, deren Ueberlieferung man sich dort widersetzte.;"weiter zurück gerückt ward.
***Löwenstein mußte abreisen, um in einer entlegenen Gegend eine Erbschaft zu heben, deren Ueberlieferung man sich dort widersetzte.*** Er nahm von Amalien zärtlichen";2994;3123;C_1B823D98-AEB9-4FD4-9664-6BE46E2787B6;Suspense Annotationen;/0;;#5CFF09;CATMA_B2486BA6-0F83-4A17-9931-0253E2E9DCAD
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Als sich die Tür hinter ihr geschlossen hatte, suchte mein Blick unwillkürlich und begierig das Antlitz des Bruders – aber er hatte das Gesicht in den Händen vergraben, und ich konnte nur bemerken, daß seine mageren Finger, zwischen denen viele leidenschaftliche Tränen hindurchsickerten, von noch gespenstischerer Blässe waren als gewöhnlich.;"ihren entschwebenden Schritten folgten. ***Als sich die Tür hinter ihr geschlossen hatte, suchte mein Blick unwillkürlich und begierig das Antlitz des Bruders – aber er hatte das Gesicht in den Händen vergraben, und ich konnte nur bemerken, daß seine mageren Finger, zwischen denen viele leidenschaftliche Tränen hindurchsickerten, von noch gespenstischerer Blässe waren als gewöhnlich.***
Schon lange hatte die Krankheit";16768;17111;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/0;;#5CFF09;CATMA_E7D04C12-876B-4DD4-9DD5-51B36E5262BA
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;Kein Schlaf nahte sich meinem Lager, während die Stunden träge dahinkrochen.;Gewalt dieser Empfindungen erfuhr. ***Kein Schlaf nahte sich meinem Lager, während die Stunden träge dahinkrochen.*** Ich bemühte mich, der;31326;31402;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/1;;#FF1763;CATMA_ADE4F874-2379-4412-A327-1DA16667F50D
"tag=""%""@2024-04-29T14:29:50.722";D_6DCEB8BB-36FA-40FC-9E08-D043D32ED8A4;Das Bettelweib von Locarno;6198;und da er sich, mit scheuen und ungewissen Blicken, umsah, und, nachdem er die Tür verriegelt, versicherte, daß es mit dem Spuk seine Richtigkeit habe:;"wie die Untersuchung abgelaufen; ***und da er sich, mit scheuen und ungewissen Blicken, umsah, und, nachdem er die Tür verriegelt, versicherte, daß es mit dem Spuk seine Richtigkeit habe:*** so erschrak sie, wie";3208;3359;C_C5093B16-BC64-406E-9166-8A4ABE859A1F;Suspense Annotationen;/1;;#FF1763;CATMA_A3BEEF47-A1D6-4FA5-B319-6A9C89BC5D40
"tag=""%""@2024-04-29T14:29:50.722";D_337C39B9-1032-4759-967C-99E34A5A3A69;Der Fremde;18604;Löwensteins Phantasie war gespannt, und es ist nicht zu verwundern, wenn er jeden Athemzug des Windes aufmerksamer behorchte, und zuweilen hinunter in die zitternde Dämmerung sah, die hinter ihm lag.;"einer monotonen Trübheit daliegt. ***Löwensteins Phantasie war gespannt, und es ist nicht zu verwundern, wenn er jeden Athemzug des Windes aufmerksamer behorchte, und zuweilen hinunter in die zitternde Dämmerung sah, die hinter ihm lag.***
Die Finsterniß hängte noch dichtere";10228;10427;C_1B823D98-AEB9-4FD4-9664-6BE46E2787B6;Suspense Annotationen;/1;;#FF1763;CATMA_8C7429AD-670E-4155-8EB3-F6F14DD3C7F5
"tag=""%""@2024-04-29T14:29:50.722";D_76B3CD87-A42B-40BF-B8D7-EFBFA227DB6F;Der Untergang des Hauses Usher;44532;und nun faßte er derb zu und zerkrachte und zerbrach – und riß alles zusammen, daß der Lärm des dürren, dumpf krachenden Holzes durch den ganzen Wald schallte und widerhallte.;"für seine behandschuhte Hand; ***und nun faßte er derb zu und zerkrachte und zerbrach – und riß alles zusammen, daß der Lärm des dürren, dumpf krachenden Holzes durch den ganzen Wald schallte und widerhallte.***«
Bei Beendigung dieses Satzes";36818;36993;C_F5109C9B-015A-4A76-830E-4B0C5C17EFEB;Suspense Annotationen;/1;;#FF1763;CATMA_18631C8E-062B-4A51-80FB-B338A1E34124
